n : 31
m : 6
L0 : 96
LNP1 : 216

 A : [ (1) 100
 (2) 107
 (3) 113
 (4) 117
 (5) 119
 (6) 123
 (7) 130
 (8) 132
 (9) 134
 (10) 136
 (11) 137
 (12) 142
 (13) 143
 (14) 148
 (15) 150
 (16) 151
 (17) 156
 (18) 158
 (19) 159
 (20) 164
 (21) 170
 (22) 172
 (23) 176
 (24) 178
 (25) 178
 (26) 191
 (27) 191
 (28) 193
 (29) 196
 (30) 197
 (31) 203
] 

 D : [ (1) 129
 (2) 121
 (3) 126
 (4) 130
 (5) 134
 (6) 137
 (7) 145
 (8) 141
 (9) 151
 (10) 149
 (11) 157
 (12) 156
 (13) 162
 (14) 161
 (15) 170
 (16) 158
 (17) 169
 (18) 171
 (19) 173
 (20) 174
 (21) 191
 (22) 187
 (23) 193
 (24) 197
 (25) 193
 (26) 208
 (27) 203
 (28) 206
 (29) 211
 (30) 210
 (31) 215
] 

 P : [ (1 1) 1  (1 2) 1  (1 3) 1  (1 4) 1  (1 5) 1  (1 6) 1 
 (2 1) 0  (2 2) 1  (2 3) 1  (2 4) 0  (2 5) 1  (2 6) 1 
 (3 1) 0  (3 2) 1  (3 3) 1  (3 4) 0  (3 5) 1  (3 6) 1 
 (4 1) 1  (4 2) 1  (4 3) 1  (4 4) 0  (4 5) 1  (4 6) 1 
 (5 1) 1  (5 2) 1  (5 3) 1  (5 4) 0  (5 5) 1  (5 6) 1 
 (6 1) 0  (6 2) 1  (6 3) 1  (6 4) 0  (6 5) 1  (6 6) 1 
 (7 1) 0  (7 2) 1  (7 3) 1  (7 4) 0  (7 5) 1  (7 6) 1 
 (8 1) 1  (8 2) 1  (8 3) 1  (8 4) 1  (8 5) 1  (8 6) 1 
 (9 1) 1  (9 2) 1  (9 3) 1  (9 4) 0  (9 5) 1  (9 6) 1 
 (10 1) 0  (10 2) 1  (10 3) 1  (10 4) 0  (10 5) 1  (10 6) 1 
 (11 1) 0  (11 2) 1  (11 3) 1  (11 4) 0  (11 5) 1  (11 6) 1 
 (12 1) 0  (12 2) 1  (12 3) 1  (12 4) 0  (12 5) 1  (12 6) 1 
 (13 1) 0  (13 2) 0  (13 3) 0  (13 4) 1  (13 5) 0  (13 6) 0 
 (14 1) 1  (14 2) 1  (14 3) 1  (14 4) 1  (14 5) 1  (14 6) 1 
 (15 1) 1  (15 2) 1  (15 3) 1  (15 4) 1  (15 5) 1  (15 6) 1 
 (16 1) 1  (16 2) 1  (16 3) 1  (16 4) 0  (16 5) 1  (16 6) 1 
 (17 1) 0  (17 2) 1  (17 3) 1  (17 4) 0  (17 5) 1  (17 6) 1 
 (18 1) 1  (18 2) 1  (18 3) 1  (18 4) 0  (18 5) 1  (18 6) 1 
 (19 1) 1  (19 2) 1  (19 3) 1  (19 4) 0  (19 5) 1  (19 6) 1 
 (20 1) 0  (20 2) 1  (20 3) 1  (20 4) 0  (20 5) 1  (20 6) 1 
 (21 1) 0  (21 2) 1  (21 3) 1  (21 4) 0  (21 5) 1  (21 6) 1 
 (22 1) 0  (22 2) 1  (22 3) 1  (22 4) 0  (22 5) 1  (22 6) 1 
 (23 1) 0  (23 2) 1  (23 3) 1  (23 4) 0  (23 5) 1  (23 6) 1 
 (24 1) 0  (24 2) 1  (24 3) 1  (24 4) 0  (24 5) 1  (24 6) 1 
 (25 1) 1  (25 2) 1  (25 3) 1  (25 4) 0  (25 5) 1  (25 6) 1 
 (26 1) 0  (26 2) 1  (26 3) 1  (26 4) 0  (26 5) 1  (26 6) 1 
 (27 1) 0  (27 2) 1  (27 3) 1  (27 4) 0  (27 5) 1  (27 6) 1 
 (28 1) 1  (28 2) 1  (28 3) 1  (28 4) 1  (28 5) 1  (28 6) 1 
 (29 1) 0  (29 2) 0  (29 3) 0  (29 4) 1  (29 5) 0  (29 6) 0 
 (30 1) 1  (30 2) 1  (30 3) 1  (30 4) 0  (30 5) 1  (30 6) 1 
 (31 1) 1  (31 2) 1  (31 3) 1  (31 4) 0  (31 5) 1  (31 6) 1 
]
