n : 25
m : 5
L0 : 96
LNP1 : 216

 A : [ (1) 100
 (2) 116
 (3) 117
 (4) 119
 (5) 120
 (6) 131
 (7) 134
 (8) 136
 (9) 146
 (10) 148
 (11) 155
 (12) 155
 (13) 164
 (14) 165
 (15) 172
 (16) 173
 (17) 176
 (18) 178
 (19) 178
 (20) 191
 (21) 191
 (22) 195
 (23) 196
 (24) 197
 (25) 203
] 

 D : [ (1) 129
 (2) 131
 (3) 143
 (4) 134
 (5) 139
 (6) 150
 (7) 151
 (8) 149
 (9) 160
 (10) 161
 (11) 175
 (12) 167
 (13) 174
 (14) 173
 (15) 185
 (16) 192
 (17) 190
 (18) 193
 (19) 193
 (20) 203
 (21) 208
 (22) 211
 (23) 211
 (24) 210
 (25) 215
] 

 P : [ (1 1) 1  (1 2) 1  (1 3) 1  (1 4) 1  (1 5) 1 
 (2 1) 0  (2 2) 1  (2 3) 1  (2 4) 0  (2 5) 1 
 (3 1) 0  (3 2) 1  (3 3) 1  (3 4) 0  (3 5) 1 
 (4 1) 1  (4 2) 1  (4 3) 1  (4 4) 0  (4 5) 1 
 (5 1) 0  (5 2) 1  (5 3) 1  (5 4) 0  (5 5) 1 
 (6 1) 0  (6 2) 0  (6 3) 0  (6 4) 1  (6 5) 0 
 (7 1) 1  (7 2) 1  (7 3) 1  (7 4) 0  (7 5) 1 
 (8 1) 0  (8 2) 1  (8 3) 1  (8 4) 0  (8 5) 1 
 (9 1) 1  (9 2) 1  (9 3) 1  (9 4) 1  (9 5) 1 
 (10 1) 1  (10 2) 1  (10 3) 1  (10 4) 0  (10 5) 1 
 (11 1) 1  (11 2) 1  (11 3) 1  (11 4) 0  (11 5) 1 
 (12 1) 1  (12 2) 1  (12 3) 1  (12 4) 0  (12 5) 1 
 (13 1) 0  (13 2) 1  (13 3) 1  (13 4) 0  (13 5) 1 
 (14 1) 0  (14 2) 1  (14 3) 1  (14 4) 0  (14 5) 1 
 (15 1) 0  (15 2) 1  (15 3) 1  (15 4) 0  (15 5) 1 
 (16 1) 0  (16 2) 0  (16 3) 0  (16 4) 1  (16 5) 0 
 (17 1) 1  (17 2) 1  (17 3) 1  (17 4) 0  (17 5) 1 
 (18 1) 1  (18 2) 1  (18 3) 1  (18 4) 0  (18 5) 1 
 (19 1) 0  (19 2) 1  (19 3) 1  (19 4) 0  (19 5) 1 
 (20 1) 0  (20 2) 1  (20 3) 1  (20 4) 0  (20 5) 1 
 (21 1) 0  (21 2) 1  (21 3) 1  (21 4) 0  (21 5) 1 
 (22 1) 1  (22 2) 1  (22 3) 1  (22 4) 0  (22 5) 1 
 (23 1) 0  (23 2) 0  (23 3) 0  (23 4) 1  (23 5) 0 
 (24 1) 1  (24 2) 1  (24 3) 1  (24 4) 0  (24 5) 1 
 (25 1) 1  (25 2) 1  (25 3) 1  (25 4) 0  (25 5) 1 
]
